1292	2	0	1	1	1	0	0	1	0	.	.
1295	2	0	1	1	1	1	1	1	1	1	1
1296	2	0	1	1	1	1	1	1	1	1	1
1297	2	.	1	1	1	0	0	1	1	1	0
1300	2	.	0	0	0	0	0	1	0	0	1
1301	2	.	.	.	.	.	.	.	.	.	.
1303	2	0	1	.	1	0	1	0	0	1	1
1305	2	0	1	1	1	1	1	1	1	1	1
1306	2	.	1	1	1	1	1	0	1	1	1
1309	2	.	1	1	1	1	1	1	1	1	1
1312	2	.	.	.	.	.	.	.	.	.	.
1313	2	0	1	1	1	0	1	1	1	1	1
1316	2	0	0	1	1	0	1	1	1	1	0
1319	2	.	1	1	1	0	0	1	1	1	1
1320	2	1	1	0	1	0	0	0	1	1	1
1321	2	0	1	0	1	1	1	1	1	1	1
1322	2	0	0	0	0	1	1	0	1	1	0
1323	2	0	1	1	1	1	1	0	0	1	1
1324	2	.	1	1	1	0	0	1	1	.	1
1325	2	0	1	1	1	1	1	1	1	1	1
1329	2	0	1	0	1	0	1	1	1	1	0
1330	2	0	0	0	1	1	1	0	0	0	0
1331	2	0	1	1	1	0	0	1	1	1	1
1332	2	0	1	1	1	1	1	1	1	1	1
1335	2	0	.	.	.	.	.	.	.	.	.
1341	2	0	0	0	0	1	1	0	0	1	0
1342	2	0	1	1	1	0	1	1	1	1	1
1343	2	.	1	0	1	0	0	1	0	0	0
1345	2	0	0	1	1	0	1	1	1	1	0
1346	2	0	0	1	1	0	1	1	1	1	1
1349	2	0	0	0	0	0	1	1	1	1	1
1350	2	0	1	1	1	0	0	0	.	1	0
1351	2	0	1	0	1	0	0	0	0	1	1
1352	2	0	1	1	1	1	1	1	1	1	1
1354	2	1	1	1	1	.	0	1	0	1	1
1355	2	.	0	1	1	0	1	0	0	.	0
1356	2	.	1	0	0	0	1	0	0	1	0
1359	2	0	.	.	.	.	.	.	.	.	.
1362	2	0	1	1	1	0	1	1	0	1	1
1364	2	0	1	1	1	0	1	0	0	0	1
1369	2	0	1	1	1	1	1	0	1	1	0
1370	2	.	0	0	0	1	0	0	0	0	0
1371	2	0	1	1	1	0	0	0	0	0	1
1374	2	.	1	1	1	1	1	0	0	1	0
1378	2	.	1	1	1	1	1	1	0	1	1
1379	2	0	.	.	.	.	.	.	.	.	.
1380	2	.	0	1	1	1	1	0	0	0	0
1381	2	.	1	1	1	1	1	1	1	1	1
1382	2	0	0	0	0	0	0	1	0	0	0
1383	2	.	1	1	1	1	1	1	1	1	1
1386	2	0	0	0	1	1	1	1	0	1	1
