1371	2	0	77.72	0	1	1	1	0	0	0	0	0	1
1374	2	.	29.63	1	1	1	1	1	1	0	0	1	0
1378	2	.	36.14	0	1	1	1	1	1	1	0	1	1
1379	2	0	65.49	0	.	.	.	.	.	.	.	.	.
1380	2	.	.	0	0	1	1	1	1	0	0	0	0
1381	2	.	42.81	1	1	1	1	1	1	1	1	1	1
1382	2	0	40.32	0	0	0	0	0	0	1	0	0	0
1383	2	.	48.16	1	1	1	1	1	1	1	1	1	1
1386	2	0	62.46	1	0	0	1	1	1	1	0	1	1
1387	2	.	.	1	.	.	.	.	.	.	.	.	.
1389	2	.	45.16	0	0	0	0	0	1	1	1	1	0
1391	2	0	46.55	1	0	0	0	1	1	1	1	0	0
1392	2	0	55.03	0	1	1	1	1	1	1	1	0	1
1394	2	0	44.05	0	1	1	1	.	0	1	1	1	1
1395	2	.	45.06	0	1	1	1	0	0	1	1	1	1
1396	2	0	63.23	1	0	1	1	1	1	1	1	1	1
1397	2	0	44.98	1	0	0	0	1	1	1	0	1	1
1399	2	0	52.23	1	1	0	1	0	1	1	0	1	1
1400	2	.	.	0	1	0	1	0	1	1	1	1	1
1402	2	0	59.21	1	1	1	1	1	1	1	1	1	1
1403	2	0	53.06	0	0	0	0	0	0	0	0	0	0
1404	2	0	.	0	.	.	.	.	.	.	.	.	.
1405	2	.	.	0	0	1	1	1	1	1	1	1	1
1406	2	0	.	0	0	0	1	1	1	1	0	1	0
1407	2	0	82.51	0	1	1	0	1	1	1	1	0	1
1410	2	0	62.64	0	1	1	1	1	1	1	0	1	0
1412	2	0	40.51	1	1	0	0	0	0	0	0	0	0
1413	2	0	69.17	1	1	1	1	1	1	1	0	1	1
1416	2	0	46.75	1	0	.	0	0	1	1	1	1	1
1419	2	.	.	1	1	1	0	0	1	0	1	1	0
1425	2	0	64.63	1	1	1	1	1	1	1	1	1	1
1428	2	.	53.14	1	1	1	1	1	0	1	1	1	0
1429	2	.	.	0	1	1	1	1	1	.	1	1	1
1431	2	0	83.87	0	1	0	1	1	1	0	0	0	0
1433	2	0	57.68	0	1	1	1	1	1	1	0	0	1
1435	2	0	.	1	1	0	1	1	1	0	1	1	0
1436	2	0	49.05	1	1	1	1	1	1	1	1	1	1
1439	2	0	73.1	1	1	0	1	0	1	1	0	1	1
1440	2	.	66.26	0	0	0	1	0	1	0	1	0	0
1442	2	0	.	1	0	0	0	1	0	0	0	1	1
1443	2	0	84.76	1	.	.	.	.	.	.	.	.	.
1445	2	0	44.55	0	0	1	1	0	1	0	1	0	1
1447	2	.	51.23	0	1	0	0	0	0	0	0	.	0
1449	2	0	55.07	1	1	1	0	1	0	1	1	1	1
1452	2	0	76.49	1	1	1	1	0	1	1	1	1	1
1456	2	.	.	0	0	0	1	1	0	0	0	0	0
1457	2	0	60.47	1	0	1	1	1	1	1	1	1	1
1460	2	1	73.41	0	0	0	0	0	0	0	0	0	0
1462	2	0	.	0	0	0	0	0	0	0	0	0	0
1464	2	0	64.11	0	1	1	1	0	0	1	1	1	0
1465	2	.	55.18	0	1	1	1	1	1	1	1	1	1
1469	2	.	37.99	0	1	1	0	1	0	1	1	0	0
1470	2	0	.	0	0	0	1	0	0	1	1	1	1
1472	2	.	53.87	0	1	1	1	1	1	0	0	0	0
1473	2	0	68.69	1	1	1	1	1	1	1	1	1	1
1476	2	0	74.36	0	0	0	0	0	1	1	1	0	0
1479	2	0	61.2	0	1	1	1	1	1	1	1	1	1
1480	2	0	52.4	0	0	0	0	0	0	0	1	0	0
1482	2	0	67.53	1	0	0	0	0	0	0	0	0	0
1483	2	0	58.78	1	0	0	1	1	1	1	1	1	1
1484	2	0	52.88	1	1	1	1	1	1	1	.	1	1
1487	2	0	64.6	1	0	0	0	0	0	1	1	1	1
1488	2	0	34	1	1	1	1	0	0	1	1	1	1
