CASENUM,COHORT,RSTEMM,EMTHIRT,FEMALE,CB28A,CB28B,CB28C,CB28E,CB28G,CB28H,CB28I,CB28K,CB28L
5774,1,-95,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5775,2,0,70.3,0,2,2,2,2,3,2,2,2,2
5776,2,0,38.91,1,5,4,3,2,4,5,4,4,4
5777,2,0,55.98,1,3,3,3,3,4,2,-98,-96,2
5778,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5779,2,0,-98,0,2,2,1,5,5,2,2,2,2
5780,2,0,70.09,0,2,2,2,2,5,2,2,2,2
5781,2,0,47.48,1,5,3,2,2,2,2,3,3,2
5782,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5783,1,-95,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5784,2,0,74.27,0,2,2,2,3,4,2,2,2,2
5785,2,1,79.12,1,2,2,3,2,2,2,2,1,1
5786,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5787,2,0,-96,0,3,2,3,2,4,2,2,4,2
5788,2,0,36.57,1,1,3,3,4,1,2,1,2,3
5789,2,0,-96,0,1,1,1,5,5,1,1,1,1
5790,2,0,60.74,0,2,2,2,5,5,1,1,2,2
5791,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5792,1,-95,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5793,2,0,-98,0,2,3,2,3,3,2,1,1,1
5794,2,0,59.49,1,2,2,2,3,3,2,1,2,2
5795,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5796,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5797,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5798,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5799,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5800,2,1,69.26,0,1,1,1,5,5,1,1,2,2
5801,2,0,76.8,0,1,1,1,4,5,3,3,1,4
5802,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5803,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5804,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5805,2,0,65.63,0,1,2,2,3,3,2,2,2,1
5806,2,0,56.57,0,2,2,2,4,4,2,2,-98,1
5807,1,-95,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5808,2,-95,32.06,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5809,2,-95,42.12,1,4,4,3,3,4,3,3,1,1
5810,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5811,1,1,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5812,1,-95,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5813,2,0,68.93,0,2,2,2,3,4,2,2,2,2
5814,2,-95,-98,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5815,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5816,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5817,2,0,30.8,0,1,-98,3,3,2,5,4,3,3
5818,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5819,2,0,43.73,0,2,3,2,4,5,2,1,1,2
5820,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5821,2,-95,-96,1,4,2,3,2,2,2,4,2,2
5822,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5823,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5824,2,0,33.19,0,2,3,3,3,3,2,3,3,3
5825,2,-95,79.48,0,2,1,1,4,4,2,2,1,2
5826,1,-95,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5827,2,0,69.55,1,5,4,4,4,2,2,2,2,3
5828,2,0,44.98,1,1,2,2,4,5,1,1,1,1
5829,2,0,75.12,0,2,2,2,4,5,2,2,2,2
5830,2,0,-96,0,3,2,1,5,5,1,1,1,1
5831,2,0,59.19,0,3,3,2,2,3,2,2,3,2
5832,2,0,-98,0,5,5,5,2,2,2,1,2,2
5833,2,0,62.3,0,3,2,2,4,4,2,2,2,2
5834,2,-95,77.8,0,2,2,2,4,4,2,2,1,1
5835,2,0,56.92,0,1,1,1,4,5,1,1,1,1
5836,2,0,-96,0,4,4,2,3,5,3,3,3,3
5837,2,0,-96,0,1,1,1,5,5,1,1,1,1
5838,2,0,-96,0,2,3,3,4,3,3,3,3,3
5839,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5840,1,-95,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5841,2,0,51.97,0,2,2,2,4,4,2,2,2,2
5842,2,0,74.6,1,2,2,2,4,4,4,3,4,4
5843,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5844,2,0,65.09,1,1,1,1,4,5,1,1,2,3
5845,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5846,2,-95,57.24,0,2,2,2,1,5,1,1,1,1
5847,2,0,39.13,0,1,4,2,1,1,1,1,1,1
5848,2,0,67.21,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5849,2,-95,42.02,1,2,2,2,4,4,2,2,2,2
5850,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5851,2,-95,57.03,0,5,2,2,5,5,1,2,1,1
5852,2,-95,41.42,1,3,3,2,4,4,3,3,2,2
5853,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5854,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5855,2,-95,63.1,0,1,1,2,2,2,1,2,1,2
5856,1,-95,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5857,2,0,45.49,1,2,2,1,5,5,3,1,1,3
5858,2,0,-96,0,1,2,2,3,-96,3,3,2,3
5859,2,0,75.77,1,2,3,2,5,4,2,2,2,2
5860,2,-95,34.11,0,3,3,2,3,2,3,2,2,3
5861,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5862,1,1,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5863,1,-95,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5864,2,0,64.53,0,4,2,2,4,4,2,3,3,4
5865,2,0,-98,1,5,5,5,4,4,4,4,4,4
5866,2,-95,-98,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5867,2,-95,-98,0,4,3,4,3,2,2,2,3,3
5868,1,-95,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5869,2,0,57.17,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5870,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5871,2,0,56.01,0,5,5,3,5,5,2,2,5,1
5872,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5873,2,0,-98,0,2,2,2,4,5,3,3,1,1
5874,2,0,-98,1,5,2,2,5,4,5,4,-98,-98
5875,2,0,38.57,1,4,4,4,4,4,4,4,3,4
5876,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5877,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5878,1,-95,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5879,2,0,83.38,1,1,1,1,5,5,1,1,1,1
5880,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5881,2,0,68.92,0,3,2,1,5,4,2,2,1,1
5882,2,-95,34.82,1,5,5,5,5,5,3,2,1,1
5883,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5884,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5885,1,1,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5886,2,0,44.99,1,1,1,1,5,5,1,5,1,1
5887,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5888,2,0,73.32,1,1,1,1,5,5,1,1,1,1
5889,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5890,2,1,62.45,0,2,4,2,4,4,2,2,3,2
5891,2,0,-96,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5892,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5893,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5894,2,0,71.36,1,2,2,2,4,4,3,3,4,3
5895,2,0,66.59,0,2,2,2,4,4,3,4,1,1
5896,1,-95,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5897,2,-95,-98,1,1,2,2,4,4,2,2,2,2
5898,2,0,66.65,1,3,2,2,3,4,2,2,3,3
5899,1,-95,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5900,2,0,57.76,1,3,3,2,4,4,2,2,1,3
5901,2,0,36.56,1,2,2,2,4,4,2,3,1,1
5902,2,-95,60.98,0,2,2,2,4,4,3,2,-98,2
5903,2,0,-96,1,3,4,3,3,5,2,2,2,1
5904,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5905,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5906,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5907,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5908,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5909,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5910,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5911,2,0,60.04,1,4,5,5,4,4,2,2,2,2
5912,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5913,2,-95,67.01,0,2,2,2,4,4,2,2,1,2
5914,2,0,-98,0,2,1,3,2,1,-96,4,3,2
5915,1,-95,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5916,2,0,52.85,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5917,2,-95,37.47,0,2,2,2,4,4,-98,3,1,4
5918,1,-95,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5919,2,0,-98,0,4,5,4,1,2,1,3,2,3
5920,2,-95,58.85,1,1,1,1,5,4,1,1,1,1
5921,2,0,70.09,1,2,2,2,-98,2,3,3,2,2
5922,1,1,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5923,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5924,2,0,39.09,0,3,2,3,1,2,3,2,1,1
5925,2,0,56.31,1,3,3,2,3,4,3,2,1,2
5926,2,-95,-98,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5927,1,1,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5928,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5929,1,-95,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5930,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5931,2,0,46.73,1,3,3,2,3,4,3,3,2,2
5932,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5933,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5934,2,0,-98,0,2,2,2,3,4,2,2,2,2
5935,2,0,55.36,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
5936,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5937,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5938,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5939,2,0,66,1,4,4,4,3,4,3,3,2,2
5940,2,-95,-98,0,2,2,2,5,4,2,2,2,2
5941,2,-95,45.31,0,2,3,2,2,3,1,3,1,1
5942,2,-95,60.41,0,2,2,2,4,5,4,3,2,3
5943,2,-95,-98,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
5944,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5945,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5946,1,-95,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5947,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5948,2,0,68.34,1,4,2,2,4,4,2,2,2,2
5949,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5950,2,0,-98,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5951,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5952,2,-95,72.69,0,2,2,2,4,4,2,2,2,2
5953,2,0,63.1,0,1,1,2,4,4,2,1,-98,1
5954,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5955,2,0,73.28,1,1,1,5,5,5,1,2,1,1
5956,1,-95,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5957,2,0,61.42,0,5,5,5,5,5,5,5,5,5
5958,2,-95,67.1,1,4,4,2,4,4,1,2,1,1
5959,1,1,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5960,2,1,63.05,0,3,3,2,5,5,3,2,2,2
5961,2,0,-98,0,3,4,3,5,2,3,5,3,3
5962,2,1,79.45,0,2,1,2,5,5,3,2,2,3
5963,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5964,2,1,62.63,0,1,2,2,3,5,1,1,1,1
5965,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5966,2,-95,60.87,1,2,2,2,4,4,2,3,5,3
5967,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5968,2,0,74.39,0,2,3,2,4,5,2,2,3,2
5969,2,0,70.43,0,1,1,1,5,5,1,1,1,1
5970,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5971,1,-95,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5972,2,-95,-96,1,5,5,4,1,1,2,2,2,1
5973,2,0,71.15,1,2,2,2,5,5,5,2,2,2
5974,1,-95,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5975,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5976,2,-95,53.56,1,1,1,1,5,5,1,1,1,1
5977,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5978,1,-95,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5979,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5980,2,0,-98,0,1,1,1,5,4,1,1,1,1
5981,2,0,71.84,0,5,5,5,5,5,5,5,5,5
5982,1,-95,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5983,2,0,51.29,0,1,1,1,5,3,4,3,3,2
5984,1,-95,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5985,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5986,2,0,75.12,0,4,3,2,3,4,3,3,2,3
5987,2,0,51.47,1,2,1,1,4,4,1,1,1,1
5988,2,-95,57.5,0,1,1,1,1,1,1,1,1,1
5989,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5990,2,0,64.38,0,4,4,2,4,4,3,2,3,4
5991,2,-95,-98,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5992,1,-95,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5993,2,0,60.45,1,4,4,3,3,4,3,3,3,3
5994,2,0,70.52,1,1,2,2,4,4,2,2,3,3
5995,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
5996,1,-95,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5997,2,0,48.87,0,4,4,4,4,4,1,2,2,2
5998,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
5999,1,-95,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6000,2,0,71.79,0,2,2,2,4,4,2,2,3,2
6001,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6002,2,0,70.07,0,2,2,2,4,4,2,3,2,1
6003,2,0,58.64,1,4,4,3,4,4,2,2,2,2
6004,2,0,67.17,0,1,1,1,5,5,1,1,1,1
6005,1,-95,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6006,2,0,66.62,1,2,4,2,4,4,2,2,2,2
6007,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6008,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6009,1,-95,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6010,1,-95,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6011,2,0,-98,0,1,1,1,4,5,1,1,1,1
6012,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6013,2,0,44.33,1,2,2,2,4,4,2,2,2,2
6014,2,-95,57.09,0,3,4,3,2,3,1,2,1,1
6015,2,0,-98,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6016,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6017,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6018,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6019,1,-95,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6020,1,-95,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6021,2,0,51.42,1,1,2,2,2,4,1,2,2,2
6022,2,-95,-98,0,3,2,2,4,5,3,3,2,3
6023,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6024,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6025,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6026,2,0,75.57,1,1,1,1,4,5,1,1,1,1
6027,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6028,1,-95,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6029,2,0,44.49,0,2,2,2,4,3,2,2,2,2
6030,2,0,70.86,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6031,2,0,55.01,0,4,2,2,4,4,3,3,3,4
6032,2,0,74.26,0,2,2,2,4,4,2,2,2,2
6033,2,0,-98,1,4,2,5,5,5,-98,3,3,3
6034,1,-95,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6035,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6036,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6037,2,-95,53.15,0,1,1,1,5,5,1,3,1,1
6038,2,0,42.83,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6039,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6040,1,-95,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6041,2,0,-98,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6042,2,0,-98,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6043,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6044,2,0,65.68,1,2,2,4,2,4,2,2,2,2
6045,2,0,72,0,1,1,1,4,4,2,2,1,1
6046,2,0,56.94,1,2,1,1,5,5,2,2,1,1
6047,2,-95,48.7,1,1,1,1,2,4,5,2,2,3
6048,2,0,-98,0,1,1,1,1,1,1,1,2,3
6049,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6050,2,0,48.05,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
6051,2,0,82.58,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6052,2,0,63.95,1,5,4,5,2,4,2,2,2,4
6053,1,-95,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6054,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6055,2,0,46.25,0,2,4,1,2,3,3,3,3,3
6056,1,-95,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6057,1,-95,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6058,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6059,1,-95,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6060,1,-95,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6061,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6062,2,-95,-98,0,1,2,2,4,5,3,3,2,2
6063,1,-95,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6064,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6065,1,-95,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6066,2,0,34.4,0,1,1,1,4,4,2,3,5,2
6067,1,-95,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6068,1,-95,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6069,1,-95,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6070,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6071,1,-95,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6072,2,0,62.96,1,1,1,1,4,4,2,2,-98,1
6073,2,-95,-98,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6074,2,0,70.05,0,2,2,2,-96,4,2,2,2,3
6075,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6076,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6077,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6078,1,-95,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6079,2,0,-98,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6080,2,0,63.48,1,2,2,1,5,5,2,1,2,1
6081,2,0,-96,0,2,2,2,4,4,2,4,3,2
6082,1,1,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6083,2,0,47.14,0,5,5,5,2,1,1,1,2,1
6084,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6085,2,0,-98,0,3,4,2,3,4,2,2,1,1
6086,1,-95,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6087,2,0,86.18,0,2,1,1,5,5,2,2,1,1
6088,2,-95,74.34,1,4,2,2,4,4,2,2,2,2
6089,1,1,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6090,1,-95,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6091,2,0,72.11,1,2,2,2,4,4,2,2,2,2
6092,2,0,41.64,0,3,3,3,3,3,3,3,3,3
6093,2,0,-98,1,2,3,2,1,3,4,5,2,2
6094,1,-95,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6095,2,-95,59.48,0,1,2,2,5,5,2,2,1,1
6096,1,-95,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6097,2,0,-98,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6098,2,0,80.75,1,1,1,2,4,4,3,2,1,2
6099,1,-95,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6100,2,0,36.37,0,5,2,2,5,5,3,4,2,4
6101,2,0,49.66,0,2,2,2,2,2,2,2,2,2
6102,2,0,61.58,1,2,2,2,2,4,2,2,2,2
6103,2,0,70.52,0,2,2,2,2,4,2,3,3,2
6104,1,1,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6105,2,-95,63.43,0,2,2,1,4,5,2,2,1,1
6106,2,0,-98,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6107,2,-95,-98,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6108,1,-95,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6109,2,0,80.27,0,3,2,2,3,4,5,3,4,5
6110,2,0,54.08,0,3,2,2,4,4,2,2,2,2
6111,2,0,55.39,1,1,1,1,5,5,1,1,1,1
6112,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6113,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6114,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6115,2,0,59.13,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6116,2,0,64.75,1,2,1,2,4,5,1,2,1,1
6117,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6118,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6119,2,0,-98,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6120,1,-95,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6121,2,0,-98,0,3,4,2,2,2,1,1,1,1
6122,2,1,59.9,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6123,1,-95,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6124,2,-95,-96,0,2,4,1,1,1,1,1,1,1
6125,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6126,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6127,2,0,48.54,1,2,3,2,3,5,1,2,2,2
6128,2,-99,37.86,0,2,3,4,3,3,2,4,4,3
6129,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6130,1,-95,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6131,2,-95,36.53,0,5,5,5,1,2,4,3,4,2
6132,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6133,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6134,2,0,-96,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6135,1,-95,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6136,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6137,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6138,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6139,2,0,59.29,1,2,2,2,4,4,1,3,3,1
6140,2,-95,-98,0,5,4,3,4,1,2,3,2,4
6141,2,0,44.01,0,3,2,4,3,2,1,3,3,4
6142,2,0,57.79,1,3,3,2,4,4,3,3,2,2
6143,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6144,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6145,1,-95,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6146,2,1,81.51,1,2,2,2,2,4,2,2,2,3
6147,2,0,55.08,1,1,2,2,4,5,1,2,1,1
6148,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6149,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6150,1,0,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6151,2,0,-98,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6152,2,-95,-96,1,2,2,2,1,4,4,3,3,3
6153,1,-95,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6154,2,0,-98,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6155,2,0,-98,0,2,2,2,5,4,2,2,1,1
6156,2,0,55.35,1,2,2,2,4,4,2,2,2,2
6157,1,-95,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6158,2,0,81.8,0,5,3,5,1,2,2,2,-98,2
6159,2,-95,52.94,1,1,3,3,2,4,2,3,5,3
6160,2,0,68.95,1,4,2,2,4,4,2,3,2,2
6161,1,0,-95,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
6162,1,-95,-95,1,-95,-95,-95,-95,-95,-95,-95,-95,-95
6163,2,0,-96,0,-95,-95,-95,-95,-95,-95,-95,-95,-95
